iter	Passed	Remaining
838	319492	3488517
839	319858	3487976
840	320225	3487451
841	320607	3487084
842	320966	3486469
843	321326	3485860
844	321664	3485012
845	322049	3484677
846	322443	3484440
847	322802	3483835
848	323164	3483248
849	323539	3482806
850	323874	3481933
851	324284	3481866
852	324665	3481497
853	325036	3481013
854	325460	3481094
855	325780	3480068
856	326148	3479548
857	326520	3479082
858	326985	3479593
859	327384	3479414
860	327765	3479030
861	328118	3478357
862	328487	3477856
863	328855	3477340
864	329254	3477158
865	329604	3476456
866	329984	3476061
867	330414	3476204
868	330769	3475556
869	331168	3475366
870	331540	3474897
871	331894	3474231
872	332253	3473629
873	332588	3472775
874	333006	3472777
875	333374	3472273
876	333763	3471977
877	334113	3471278
878	334481	3470770
879	334805	3469807
880	335166	3469224
881	335522	3468588
882	335886	3468032
883	336275	3467745
884	336598	3466772
885	336950	3466103
886	337314	3465553
887	337654	3464756
888	338057	3464613
889	338405	3463905
890	338740	3463064
891	339106	3462533
892	339478	3462075
893	339820	3461301
894	340180	3460718
895	340520	3459933
896	340908	3459632
897	341315	3459522
898	341659	3458778
899	342024	3458250
900	342450	3458334
901	342834	3457995
902	343217	3457644
903	343571	3457003
904	343964	3456747
905	344348	3456405
906	344705	3455793
907	345136	3455925
908	345506	3455447
909	345848	3454688
910	346208	3454100
911	346555	3453396
912	346933	3452996
913	347334	3452823
914	347750	3452798
915	348120	3452322
916	348516	3452101
917	348884	3451599
918	349332	3451890
919	349701	3451405
920	350052	3450734
921	350480	3450829
922	350834	3450191
923	351292	3450570
924	351677	3450244
925	352051	3449797
926	352418	3449289
927	352807	3448998
928	353157	3448318
929	353540	3447967
930	353912	3447515
931	354294	3447151
932	354647	3446509
933	355033	3446180
934	355368	3445362
935	355725	3444763
936	356096	3444293
937	356456	3443722
938	356815	3443135
939	357166	3442474
940	357520	3441847
941	357887	3441339
942	358311	3441387
943	358668	3440787
944	359048	3440402
945	359405	3439803
946	359777	3439351
947	360145	3438853
948	360488	3438124
949	360845	3437529
950	361221	3437107
951	361564	3436385
952	361927	3435841
953	362265	3435068
954	362680	3435018
955	363049	3434538
956	363400	3433889
957	363780	3433513
958	364121	3432764
959	364476	3432153
960	364863	3431844
961	365224	3431283
962	365547	3430377
963	365871	3429473
964	366247	3429067
965	366622	3428638
966	367049	3428705
967	367438	3428410
968	367845	3428287
969	368220	3427862
970	368577	3427281
971	368921	3426571
972	369299	3426171
973	369652	3425543
974	370057	3425408
975	370437	3425028
976	370833	3424803
977	371200	3424307
978	371568	3423817
979	371977	3423710
980	372308	3422889
981	372672	3422366
982	373011	3421615
983	373343	3420793
984	373725	3420443
985	374105	3420069
986	374465	3419509
987	374817	3418884
988	375144	3418029
989	375494	3417380
990	375898	3417221
991	376286	3416926
992	376644	3416354
993	377014	3415891
994	377375	3415342
995	377766	3415071
996	378149	3414728
997	378497	3414059
998	378887	3413780
999	379253	3413285
1000	379620	3412789
1001	380024	3412637
1002	380503	3413154
1003	380952	3413396
1004	381334	3413034
1005	381682	3412375
1006	382056	3411951
1007	382435	3411565
1008	382824	3411269
1009	383191	3410781
1010	383541	3410139
1011	383927	3409821
1012	384288	3409276
1013	384675	3408968
1014	385032	3408386
1015	385406	3407965
1016	385760	3407360
1017	386122	3406828
1018	386509	3406521
1019	386913	3406355
1020	387314	3406165
1021	387672	3405601
1022	388042	3405136
1023	388399	3404562
1024	388781	3404206
1025	389157	3403800
1026	389567	3403692
1027	389933	3403196
1028	390262	3402377
1029	390620	3401812
1030	390998	3401417
1031	391339	3400706
1032	391713	3400288
1033	392037	3399426
1034	392367	3398622
1035	392740	3398189
1036	393145	3398031
1037	393557	3397941
1038	394030	3398370
1039	394390	3397827
1040	394791	3397632
1041	395221	3397690
1042	395609	3397382
1043	395977	3396911
1044	396396	3396868
1045	396810	3396789
1046	397140	3395990
1047	397520	3395615
1048	397941	3395593
1049	398317	3395182
1050	398731	3395097
1051	399085	3394503
1052	399481	3394267
1053	399909	3394297
1054	400257	3393656
1055	400606	3393018
1056	401007	3392817
1057	401371	3392307
1058	401718	3391657
1059	402108	3391370
1060	402519	3391251
1061	402897	3390863
1062	403305	3390728
1063	403695	3390437
1064	404076	3390073
1065	404395	3389182
1066	404851	3389446
1067	405276	3389448
1068	405712	3389539
1069	406096	3389201
1070	406440	3388521
1071	406810	3388060
1072	407213	3387880
1073	407647	3387954
1074	408099	3388175
1075	408521	3388146
1076	408948	3388156
1077	409354	3387997
1078	409746	3387718
1079	410152	3387552
1080	410612	3387840
1081	411017	3387663
1082	411358	3386963
1083	411751	3386695
1084	412149	3386467
1085	412550	3386254
1086	412973	3386227
1087	413390	3386156
1088	413730	3385450
1089	414080	3384819
1090	414443	3384308
1091	414797	3383712
1092	415222	3383700
1093	415622	3383482
1094	415961	3382774
1095	416392	3382810
1096	416785	3382532
1097	417150	3382034
1098	417557	3381873
1099	417948	3381581
1100	418330	3381223
1101	418739	3381076
1102	419116	3380667
1103	419480	3380159
1104	419967	3380641
1105	420335	3380163
1106	420692	3379602
1107	421054	3379079
1108	421465	3378943
1109	421854	3378634
1110	422262	3378481
1111	422617	3377898
1112	422926	3376950
1113	423329	3376758
1114	423676	3376111
1115	423998	3375274
1116	424391	3374995
1117	424774	3374641
1118	425169	3374380
1119	425533	3373870
1120	425881	3373236
1121	426257	3372824
1122	426645	3372514
1123	427017	3372067
1124	427438	3372016
1125	427819	3371644
1126	428202	3371285
1127	428600	3371047
1128	429031	3371073
1129	429384	3370478
1130	429765	3370106
1131	430133	3369631
1132	430485	3369036
1133	430876	3368739
1134	431265	3368430
1135	431626	3367905
1136	431970	3367245
1137	432302	3366490
1138	432587	3365371
1139	432964	3364970
1140	433371	3364803
1141	433761	3364499
1142	434100	3363807
1143	434425	3363003
1144	434753	3362222
1145	435179	3362200
1146	435559	3361822
1147	435951	3361537
1148	436326	3361121
1149	436694	3360649
1150	437053	3360107
1151	437451	3359867
1152	437820	3359407
1153	438194	3358987
1154	438583	3358674
1155	438925	3358009
1156	439306	3357638
1157	439669	3357130
1158	440042	3356702
1159	440459	3356601
1160	440831	3356165
1161	441192	3355643
1162	441536	3354990
1163	441894	3354448
1164	442308	3354331
1165	442663	3353761
1166	442983	3352932
1167	443364	3352561
1168	443746	3352206
1169	444177	3352208
1170	444563	3351880
1171	444914	3351285
1172	445228	3350409
1173	445619	3350115
1174	445956	3349417
1175	446325	3348959
1176	446694	3348503
1177	447068	3348076
1178	447465	3347834
1179	447860	3347567
1180	448216	3347008
1181	448584	3346543
1182	449007	3346494
1183	449347	3345818
1184	449661	3344950
1185	450082	3344876
1186	450432	3344277
1187	450698	3343063
1188	451049	3342472
1189	451409	3341948
1190	451756	3341331
1191	452117	3340817
1192	452456	3340135
1193	452837	3339770
1194	453292	3339952
1195	453718	3339911
1196	454073	3339354
1197	454427	3338791
1198	454703	3337649
1199	455095	3337363
1200	455522	3337335
1201	455862	3336673
1202	456234	3336236
1203	456641	3336063
1204	456999	3335524
1205	457458	3335730
1206	457840	3335371
1207	458207	3334900
1208	458561	3334339
1209	458944	3333986
1210	459333	3333674
1211	459704	3333238
1212	460175	3333522
1213	460517	3332868
1214	460909	3332585
1215	461288	3332201
1216	461651	3331704
1217	462020	3331248
1218	462441	3331171
1219	462821	3330794
1220	463243	3330727
1221	463651	3330550
1222	464056	3330352
1223	464459	3330143
1224	464834	3329730
1225	465254	3329641
1226	465635	3329271
1227	465980	3328647
1228	466343	3328149
1229	466721	3327759
1230	467108	3327433
1231	467415	3326540
1232	467790	3326131
1233	468161	3325688
1234	468551	3325387
1235	468933	3325026
1236	469416	3325377
1237	469798	3325021
1238	470129	3324297
1239	470530	3324067
1240	470888	3323542
1241	471236	3322939
1242	471644	3322762
1243	471981	3322081
1244	472341	3321565
1245	472705	3321081
1246	473080	3320671
1247	473455	3320261
1248	473883	3320222
1249	474257	3319803
1250	474622	3319322
1251	475006	3318975
1252	475352	3318365
1253	475743	3318067
1254	476095	3317494
1255	476478	3317138
1256	476851	3316713
1257	477234	3316362
1258	477631	3316104
1259	477970	3315445
1260	478354	3315096
1261	478711	3314566
1262	479060	3313979
1263	479476	3313849
1264	479864	3313531
1265	480250	3313194
1266	480656	3313003
1267	481039	3312644
1268	481416	3312253
1269	481744	3311520
1270	482077	3310821
1271	482392	3310001
1272	482766	3309586
1273	483134	3309129
1274	483549	3308995
1275	483911	3308500
1276	484256	3307887
1277	484642	3307551
1278	485056	3307407
1279	485452	3307142
1280	485802	3306564
1281	486177	3306159
1282	486557	3305787
1283	486897	3305139
1284	487239	3304509
1285	487626	3304179
1286	487969	3303557
1287	488340	3303122
1288	488750	3302950
1289	489128	3302564
1290	489526	3302312
1291	489943	3302189
1292	490318	3301778
1293	490656	3301123
1294	491074	3301007
1295	491466	3300712
1296	491825	3300197
1297	492177	3299633
1298	492505	3298917
1299	492912	3298720
1300	493249	3298059
1301	493638	3297744
1302	494009	3297311
